_id,level,max_velocity,name,type
35113963,4,,Nguyễn Bỉnh Khiêm,tertiary
35114023,4,,Trương Định,tertiary
35114038,2,,Nguyễn Hữu Cảnh,primary
35114062,4,,Nguyễn Văn Giai,tertiary
35114071,4,,Cầu số 8,tertiary_link
35114072,4,,Lê Lợi,tertiary
35114084,3,,Cầu Lê Văn Sỹ,secondary
35114207,4,,Võ Văn Tần,tertiary
35114262,4,,Công Xã Paris,tertiary
35114264,1,,Cầu Ðiện Biên Phủ,trunk
35114508,2,,Nguyễn Thái Học,primary
35114549,4,,Lý Chính Thắng,tertiary
35114553,4,,Trần Quốc Thảo,tertiary
35114583,4,,Võ Văn Tần,tertiary
35114599,4,,Bàn Cờ,unclassified
35114603,4,40,Nguyễn Thượng Hiền,tertiary
35114652,4,,Cầu Số 7,tertiary_link
35114754,4,,Trần Quang Khải,tertiary
35114758,3,,Đinh Tiên Hoàng,secondary
35114765,4,,Nguyễn Hữu Tự,tertiary
35114821,2,,Công Trường Mê Linh,primary
35114824,2,,Nam Kỳ Khởi Nghĩa,primary
35114854,2,,Hai Bà Trưng,primary
35114928,2,,Ngã Bảy Lý Thái Tổ,primary
35114965,4,,Hoàng Sa,tertiary
35114975,3,,Hoàng Sa,primary_link
35114978,4,,Hoàng Sa,tertiary
35114987,4,,Cầu Số 5,tertiary_link
35115001,3,,Lê Văn Sỹ,secondary
35115031,2,,Công Trường Dân Chủ,primary
35115032,2,,Cách Mạng Tháng Tám,primary
35115081,4,,Trần Huy Liệu,tertiary
35115101,3,,Nguyễn Trãi,secondary
35115167,2,,Võ Thị Sáu,primary
35470084,4,,Đường dẫn Cầu Thủ Thiêm,tertiary
35470085,4,,Cầu Thủ Thiêm,tertiary
39369981,2,,Kinh Dương Vương,primary
39370310,4,,Bùi Hữu Nghĩa,tertiary
39513270,4,,Cao Lỗ,tertiary
39513492,2,,Lý Thái Tổ,primary
39513623,3,,Lê Đại Hành,secondary
39622852,4,,Nguyễn Ðình Chiểu,tertiary
43242731,3,,Hương lộ 8,secondary
43242768,3,,,secondary
43243018,3,40,Nguyễn Hữu Trí,secondary
43243019,3,,,secondary
43243988,1,80,Cầu An Lập,trunk
43244027,3,,Trần Đại Nghĩa,trunk_link
53499975,1,50,Điện Biên Phủ,trunk
53500630,1,,Quốc lộ 1,trunk
53500638,1,60,Quốc lộ 1,trunk
53500780,1,,Quốc lộ 1,trunk
53500785,1,,Cầu vượt Thủ Đức,trunk
53500786,1,,Quốc lộ 1,trunk
53500788,1,,Cầu vượt Thủ Đức,trunk
53501872,1,80,Cầu Rạch Chiếc 1,trunk
53550139,1,60,Xa Lộ Hà Nội,trunk
53551190,1,50,Cầu Văn Thánh,trunk
53551383,2,,Xô Viết Nghệ Tĩnh,primary
53553099,1,,Điện Biên Phủ,trunk
53553128,1,,Điện Biên Phủ,trunk
53553363,1,,Vòng xoay Điện Biên Phủ,trunk
53747865,1,60,Võ Văn Kiệt,trunk
53748221,3,40,Võ Văn Kiệt,trunk_link
55451561,2,,Đinh Bộ Lĩnh,primary
55451568,2,,Cầu Bình Triệu 2,primary
55451579,2,,Quốc lộ 13,primary
55880131,2,,Vòng xoay Ngã Sáu Gò Vấp,primary
55880235,2,50,Điện Biên Phủ,primary
55880457,4,,Hoàng Minh Giám,tertiary
55880458,2,,Nguyễn Kiệm,primary
55884211,4,,Nguyễn Ðình Chiểu,tertiary
56300309,4,,Cầu Nguyễn Văn Cừ,tertiary
56300311,3,40,Võ Văn Kiệt,trunk_link
56300314,3,,Nguyễn Hữu Thọ,secondary
56300316,3,,Đường số 9A,secondary
56723911,4,,Hồ Văn Huê,tertiary
56725526,4,,Trần Hữu Trang,unclassified
57039413,4,,Trần Khắc Chân,tertiary
57039414,4,,Trần Huy Liệu,tertiary
57533826,1,60,Mai Chí Thọ,trunk
57533829,3,,,trunk_link
57533832,4,,Lương Định Của,tertiary
57533833,2,,Đồng Văn Cống,primary
57533838,3,,,trunk_link
57533839,1,60,Cầu Phú Mỹ,trunk
57533850,1,60,Cầu Phú Mỹ,trunk
57533859,4,,Nguyễn Văn Quỳ,tertiary
57533861,2,,Cầu Giồng Ông Tố 2,primary
57533881,3,,,trunk_link
57533897,1,60,,trunk
57533899,1,60,Võ Chí Công,trunk
57533903,4,,Lương Định Của,tertiary
57533912,1,80,Mai Chí Thọ,trunk
57559361,3,,Nguyễn Hữu Thọ,secondary
57559363,3,,Nguyễn Hữu Thọ,secondary
57559366,3,,Cầu Rạch Đĩa,secondary
57559370,3,,Nguyễn Hữu Thọ,secondary
57559372,3,,Nguyễn Hữu Thọ,secondary
57559375,3,,Nguyễn Hữu Thọ,secondary
57559379,3,,Nguyễn Hữu Thọ,secondary
57559382,2,,Nguyễn Hữu Thọ,primary
57559384,3,,Nguyễn Hữu Thọ,secondary
57559389,3,,Nguyễn Hữu Thọ,secondary
57559392,3,,Nguyễn Hữu Thọ,secondary
57559398,3,,Nguyễn Hữu Thọ,secondary
57559399,3,,Nguyễn Hữu Thọ,secondary
57559402,3,,Nguyễn Hữu Thọ,secondary
57559404,3,,Nguyễn Hữu Thọ,secondary
57559406,3,,Nguyễn Hữu Thọ,secondary
57727322,4,,Cầu Lý Phục Man,unclassified
57727326,4,,Lý Phục Man,unclassified
57727332,2,,Cầu Khánh Hội,primary
57765826,1,60,Quốc lộ 1,trunk
57765827,1,60,Quốc lộ 1,trunk
57765828,1,60,Quốc lộ 1,trunk
57765829,1,60,Quốc lộ 1,trunk
57765927,1,80,Nguyễn Văn Linh,trunk
57765928,1,80,Cầu Rạch Ngang,trunk
57765930,2,80,Cầu Thầy Tiêu,primary
57765931,1,80,Cầu Rạch Ngang,trunk
57765933,1,80,Nguyễn Văn Linh,trunk
57765971,4,,Khánh Hội,tertiary
58368125,4,,Ông Ích Khiêm,tertiary
58368126,4,,Lạc Long Quân,tertiary
58368127,3,60,Quốc Lộ 1,secondary
58368129,1,80,Cầu Bình Thuận,trunk
58368130,4,,Vòng xoay Lạc Long Quân,tertiary
58368132,3,,,primary_link
58369423,2,,Vòng xoay Phú Lâm,primary
58369424,2,,Cầu Ông Buông 1,primary
58416052,4,,Xô Viết Nghệ Tĩnh,tertiary
58651356,4,,Cầu Số 1,tertiary
58651357,4,,Cầu Số 3,tertiary
58651360,4,,Cầu Số 4,tertiary_link
58711785,4,,Trương Quốc Dung,unclassified
58800527,2,,Nguyễn Thị Minh Khai,primary
58800528,2,,Nguyễn Hữu Cảnh,primary
58800529,2,,Nguyễn Hữu Cảnh,primary
58800530,2,,Cầu Thị Nghè 2,primary
58800531,2,,Cầu Thị Nghè 2,primary
58800534,2,,Cầu Văn Thánh 2,primary
58800536,2,,Điện Biên Phủ,primary
58871347,4,,Nguyễn Ðình Chiểu,tertiary
58871356,4,,Cầu Bùi Hữu Nghĩa,tertiary
59265370,2,,Nguyễn Hữu Thọ,primary
59265372,4,,Ngã Sáu Nguyễn Tri Phương,tertiary
59265376,4,,Đường số 15,tertiary
59265378,4,,Hưng Phú,tertiary
59265379,4,,Nguyễn Chí Thanh,tertiary
59265381,3,,,primary_link
59265382,3,,,primary_link
59265385,4,,Cầu Nguyễn Văn Cừ,tertiary
59339636,3,,Đường số 15,primary_link
59339639,4,,Hẻm 68 Trần Quang Khải,tertiary
59449898,2,80,Nguyễn Văn Linh,primary
59449899,2,80,Cầu Tư Dinh,primary
59449900,4,,Bến Vân Đồn,tertiary
59449901,4,,Cầu Kênh Ngang 1,tertiary
59449904,2,80,Cầu Tư Dinh,primary
59449905,2,80,Nguyễn Văn Linh,primary
59449906,2,,Dương Bá Trạc,primary
59449908,4,,Cao Lỗ,tertiary
59449918,4,,Đoàn Văn Bơ,tertiary
59449922,4,,,unclassified
59449923,4,,,unclassified
59449924,4,,Lương Định Của,tertiary
59449930,4,,Lương Định Của,tertiary
59452502,2,,Hà Huy Giáp,primary
59452503,3,,Hà Huy Giáp,trunk_link
59452505,3,,Hà Huy Giáp,trunk_link
59452506,3,,Hà Huy Giáp,trunk_link
59452508,2,,Hà Huy Giáp,primary
59452509,2,,Cầu Ba Thôn,primary
59452511,2,,Quốc lộ 13,primary
59528581,4,,Đường số 38,tertiary
59986378,2,50,,primary
59986387,2,,Điện Biên Phủ,primary
59986418,1,50,Xa Lộ Hà Nội,trunk
60080210,3,,Đường số 9A,secondary
61376905,4,,Trần Nam Trung,tertiary
61397048,3,,Lý Thái Tổ,secondary
70560493,4,,Trần Văn Trà,tertiary
72726015,4,,Hẻm 131 Tô Hiến Thành,tertiary
75506179,4,,Hẻm 92 Vũ Huy Tấn,tertiary
75649303,1,,Đại lộ Bình Dương,trunk
75649305,4,,Ngô Chí Quốc,tertiary
77083532,4,,Cầu Hoàng Hoa Thám,tertiary
79193401,3,,Cao Xuân Dục,secondary
80144490,3,40,Quách Thị Trang,secondary
80167954,4,,,unclassified
80265878,3,,Nguyễn Thị Định,secondary
83010306,2,,Hoàng Văn Thụ,primary
84721821,4,,Đường số 48,unclassified
86250788,2,,Võ Văn Kiệt,primary
112116325,4,,Cầu Cái Trung,tertiary
112188814,4,,Song Hành,tertiary
112450576,3,,Cầu Thủ Thiêm,secondary_link
118192480,4,,Hà Huy Tập,unclassified
118696126,4,,Tân Thành,tertiary
120276781,4,,Phan Văn Trị,tertiary
120276786,4,,Phan Xích Long,tertiary
120276787,4,,Nam Kỳ Khởi Nghĩa,tertiary
120276789,4,,Nguyễn Thái Sơn,tertiary
125631431,4,,Huỳnh Văn Bánh,tertiary
126759125,2,,Hoàng Văn Thụ,primary
126759144,3,,Hoàng Văn Thụ,primary_link
127299416,4,,Hoàng Hoa Thám,tertiary
127306575,2,,Hoàng Văn Thụ,primary
127460199,3,,Đường tỉnh 743,secondary
128777437,4,,Song Hành 22,tertiary
135556620,4,,Bến Phú Lâm,tertiary
135556624,4,,Hoàng Lê Kha,tertiary
135556625,2,,Hồng Bàng,primary
135556630,4,,Lê Tuấn Mậu,tertiary
136502345,2,,Ngã tư Hàng Xanh,primary
136505780,2,,Nguyễn Hữu Cảnh,primary
136505781,3,,Trần Não,secondary_link
136505783,2,,Điện Biên Phủ,primary
136505789,4,,,tertiary
136505793,3,,Điện Biên Phủ,primary_link
136505802,2,,Điện Biên Phủ,primary
136507675,4,,Ngô Tất Tố,tertiary
136570185,4,,An Dương Vương,tertiary
136570186,2,,Kinh Dương Vương,primary
136700439,3,40,,trunk_link
136700440,3,,,trunk_link
136700448,2,40,,primary
136700450,1,40,Quốc lộ 1,trunk
136700451,1,,Quốc lộ 1,trunk
136700452,1,40,Vòng xoay Nguyễn Văn Linh - Quốc lộ 1A,trunk
136700455,3,,Quốc lộ 1,trunk_link
136700456,3,40,Quốc lộ 1,trunk_link
136700457,1,40,Quốc lộ 1,trunk
136700458,3,,Quốc lộ 1,trunk_link
136700459,3,,Quốc lộ 1,trunk_link
136728958,1,,Hồ Chí Minh - Trung Lương,trunk
136737354,3,40,Võ Văn Kiệt,trunk_link
136737356,3,,Đại Lộ Võ Văn Kiệt (Đông Tây),trunk_link
136737357,3,40,Võ Văn Kiệt,trunk_link
136737358,1,40,Cầu vượt Võ Văn Kiệt,trunk
136737359,3,40,Võ Văn Kiệt,trunk_link
136737363,3,,Quốc lộ 1,trunk_link
136737364,1,60,Quốc lộ 1,trunk
136737365,3,,Quốc lộ 1,trunk_link
136804170,3,40,Cầu vượt Võ Văn Kiệt,trunk_link
137138274,4,,Đường số 2,tertiary
137187355,1,60,Cầu Suối Cái,trunk
137187356,1,60,Xa Lộ Hà Nội,trunk
137187359,3,,Cống đập Rạch Chiếc,secondary
137187360,3,,Đỗ Xuân Hợp,secondary
138331684,4,,Hiệp Bình,tertiary
138331686,4,,Hiệp Bình,tertiary
138346603,2,,Bạch Đằng,primary
138346606,2,,Bạch Đằng,primary
138346608,4,,Bến Bình Đông,tertiary
138346617,4,,Phú Định,tertiary
138346618,4,,Phú Định,tertiary
138346621,1,60,Võ Văn Kiệt,trunk
138346622,1,60,Cầu Nước Lên,trunk
138346626,1,60,Cầu Rạch Cây,trunk
138346627,1,60,Cầu Lò Gốm,trunk
138346628,1,60,Cầu Nước Lên,trunk
138346629,1,60,Cầu Rạch Cây,trunk
138346632,1,60,Cầu Lò Gốm,trunk
138346633,1,60,Võ Văn Kiệt (Đông Tây),trunk
138346634,1,60,Võ Văn Kiệt (Đông Tây),trunk
138346637,1,,Võ Văn Kiệt,trunk
138346649,1,60,Võ Văn Kiệt,trunk
138564809,4,,Cầu Ông Cậy,unclassified
138564811,1,80,Cầu Cá Trê Lớn,trunk
138564817,1,80,Mai Chí Thọ,trunk
138564822,1,80,Mai Chí Thọ,trunk
138564823,1,80,Cầu Cá Trê Nhỏ,trunk
138564825,1,80,Cầu Cá Trê Lớn,trunk
138564828,1,80,Cầu Cá Trê Nhỏ,trunk
138564833,1,80,Mai Chí Thọ,trunk
138564838,1,80,Mai Chí Thọ,trunk
138564841,4,,Nhà Thờ,unclassified
138697680,4,,Bùi Bằng Đoàn,tertiary
138877181,2,,Trường Chinh,primary
139214774,2,,Xuân Diệu,primary
140674261,3,,Nguyễn Bình,secondary
140674262,3,,Nguyễn Bình,secondary
145604505,4,,,unclassified
145610583,4,,Đường An Phú Tây - Hưng Long,tertiary
145610584,4,,Đường An Phú Tây - Hưng Long,tertiary
145610589,4,,,unclassified
145669299,4,,Phan Văn Đáng,tertiary
146028723,3,,Hùng Vương,secondary
146029462,4,,,unclassified
146320737,4,,Phan Văn Đáng,tertiary
146320738,4,,Phan Văn Đáng,tertiary
146320739,4,,Phan Văn Đáng,tertiary
146320741,4,,Phan Văn Đáng,tertiary
146320788,3,,Lý Thái Tổ,secondary
146343306,4,,Nữ Dân Công,tertiary
146345046,3,,Dương Công Khi,secondary
146345048,4,,Số 7,tertiary
146511208,4,,Ngô Quyền,tertiary
146511209,4,,,unclassified
146511211,3,,Đường Số 9A,secondary
146511212,4,,Đào Trí,unclassified
146653070,4,,Phước Thiện,tertiary
147072272,1,60,Cầu vượt Sóng Thần 1,trunk
147177660,4,,Ba Diểm 12,unclassified
147293392,4,,,unclassified
147293393,4,,,unclassified
147293395,4,,,unclassified
147293399,4,,,unclassified
147293401,4,,,unclassified
147293404,4,,,unclassified
147293406,4,,,unclassified
147394874,4,,Đất Thánh,tertiary
147463054,4,,Đường số 8,tertiary
147654223,2,,Tô Ký,primary
147991453,2,,Quốc lộ 1,primary
147991454,2,,Quốc lộ 1,primary
148109670,4,,,unclassified
148109870,4,,Trần Văn Ơn,unclassified
148351286,4,,,tertiary
149904633,3,,Hoàng Quốc Việt,secondary
149904634,3,,Hoàng Quốc Việt,secondary
149904636,4,,Nguyễn Lương Bằng,tertiary
149904637,3,,Nguyễn Lương Bằng,secondary
149904681,3,,Cầu Cả Cấm,secondary
149904738,1,,Nguyễn Văn Linh,trunk
150880202,4,,Liên phường,tertiary
150880203,4,,Liên phường,tertiary
151581275,1,60,Quốc lộ 1,trunk
151581276,1,60,Cầu Bình Điền,trunk
151581287,4,,Cầu Thanh Lộc,tertiary
151581288,4,,Tô Ngọc Vân,tertiary
152067205,1,,Vòng xoay An Lạc,trunk
152067208,1,60,Quốc lộ 1,trunk
152992067,4,,Nguyễn Thiện Thuật,tertiary
152992969,3,,,secondary
154823448,4,,Huỳnh Văn Bánh,tertiary
154823449,3,40,Lê Văn Sỹ,secondary
154823450,4,,Trần Huy Liệu,tertiary
155103525,4,,Nguyễn Văn Đậu,tertiary
155103526,4,,Nguyễn Văn Đậu,tertiary
158347216,4,,Nguyễn Thái Bình,tertiary
158749883,4,,Phạm Thái Bường,unclassified
158800838,4,,Tôn Dật Tiên,unclassified
158801036,4,,Nguyễn Cao,unclassified
163970342,2,,Cầu Kênh Xáng,primary
163970343,3,,Đường số 9A,secondary
163973103,2,,Cầu Rạch Bàng 2,primary
163973104,3,,Đường số 4,secondary
163973106,3,40,Cầu Him Lam,secondary
163975924,4,,Đường N - Bắc,unclassified
164037192,3,,Tạ Quang Bửu,secondary
164038329,4,,Cầu Mới,tertiary
164038330,4,,Tạ Quang Bửu,tertiary
164041145,4,,Cao Lỗ,tertiary
164921836,4,,Nguyễn Chí Thanh,tertiary
165149818,4,,Cầu Calmette,tertiary
165150212,4,,Cầu Calmette,tertiary
165150831,2,,Cầu Ông Lãnh,primary
165152362,4,,Cầu Dừa,tertiary
165216642,3,,Nguyễn Văn Cừ,trunk_link
165216643,3,,Nguyễn Văn Cừ,trunk_link
165216644,4,,Cầu Nguyễn Văn Cừ,tertiary
165216646,4,,Nguyễn Thị Tần,tertiary
165216647,2,,,primary
165220923,3,,Cầu Phú Mỹ,trunk_link
165220925,3,80,Nguyễn Văn Linh,primary_link
165222488,2,,Huỳnh Tấn Phát,primary
165222489,4,,,tertiary
165222490,3,,Cầu Phú Mỹ,trunk_link
165222492,3,,Tôn Thất Thuyết,primary_link
165222494,4,,,tertiary
165222495,2,,Cầu Tân Thuận 1,primary
165227986,3,60,Đường hầm sông Sài Gòn,trunk_link
165228001,2,,Võ Văn Kiệt,primary
165228008,3,,Võ Văn Kiệt,trunk_link
165277514,4,,Phú Thuận,unclassified
165277517,4,,Cầu Phú Thuận,unclassified
165281135,2,,Cầu Kênh Tẻ,primary
165283698,2,,,primary
165283704,4,,Vĩnh Hội,unclassified
165367626,3,,Nguyễn Tất Thành,primary_link
165367628,2,,Võ Văn Kiệt,primary
165367629,2,,Cầu Khánh Hội,primary
165367630,2,,Nguyễn Tất Thành,primary
165367632,3,,Nguyễn Tất Thành,primary_link
165367634,3,,Võ Văn Kiệt,primary_link
165367638,1,60,Hầm sông Sài Gòn,trunk
165378165,4,,Lê Lợi,tertiary
165400091,4,,Cầu vượt Thủ Thiêm,tertiary
165567721,4,,,tertiary
165567751,4,,,tertiary
165792410,4,,Cầu Nguyễn Kiệu,tertiary
165919725,4,,Cầu vượt Thủ Thiêm,tertiary
165919731,4,,Đường dẫn Cầu Thủ Thiêm,tertiary
165919737,3,,Nguyễn Hữu Cảnh,secondary
165919740,4,,Cầu Thủ Thiêm,tertiary
166002612,3,,Cầu Thủ Thiêm,secondary_link
166002618,2,,Nguyễn Hữu Cảnh,primary
166002619,2,,Hầm Nguyễn Hữu Cảnh,primary
166002621,2,60,Nguyễn Hữu Cảnh,primary
166002623,2,,Nguyễn Hữu Cảnh,primary
166002624,2,,Hầm Nguyễn Hữu Cảnh,primary
166092209,4,,Cầu vượt Thủ Thiêm,tertiary
166552366,4,,Đường số 51,unclassified
168038880,4,,Cầu Nguyễn Kiệu,tertiary
168038881,3,,Lê Văn Lượng,secondary
168038882,3,,Lê Văn Lương,secondary
168038883,3,,Nguyễn Thị Thập,secondary
168038884,4,,Trần Xuân Soạn,tertiary
168038885,2,,Vòng xoay Dương Bá Trạc,primary
168493577,2,,Quốc lộ 13,primary
168493582,4,,Vòng xoay Ngã tư Bình Phước,tertiary
169081571,4,,Trần Văn Giàu,tertiary
169081600,4,,Tên Lửa,tertiary
169081609,4,,Đường số 17A,unclassified
169081610,4,,,unclassified
169081615,4,,Vành Đai Trong,tertiary
169081629,4,,Đường số 32,unclassified
169081631,4,,Đường số 29,tertiary
172281346,3,,Nguyễn Thị Định,secondary
172281347,2,,Cầu Mỹ Thủy 1,primary
172281348,2,70,Cầu Mỹ Thủy 2,primary
172281350,3,,Cầu Kỳ Hà 2,trunk_link
172281351,1,60,Võ Chí Công,trunk
172281354,3,60,Cầu Kỳ Hà 2,trunk_link
172404015,1,60,Võ Chí Công,trunk
172404056,1,60,Võ Chí Công,trunk
172404059,1,60,Cầu Kỳ Hà 4,trunk
172404061,1,60,Võ Chí Công,trunk
172404070,1,60,Cầu Kỳ Hà 1,trunk
172404071,1,60,Cầu Kỳ Hà 1,trunk
172404082,1,60,Cầu Kỳ Hà 4,trunk
172404178,1,60,Võ Chí Công,trunk
172431866,2,,Nguyễn Thị Định,primary
172431867,2,,Cầu Giồng Ông Tố 2,primary
172431868,2,70,Đồng Văn Cống,primary
172431870,2,70,Đồng Văn Cống,primary
172431872,2,,Đồng Văn Cống,primary
172434836,4,,,unclassified
172513399,3,30,,trunk_link
172513404,3,,,trunk_link
172513405,3,40,,trunk_link
172513408,3,50,,trunk_link
172513428,4,,Đường số 16,unclassified
172513439,3,60,,trunk_link
172513446,3,30,,trunk_link
172513448,3,50,,trunk_link
172547843,4,,Gò Cát,unclassified
172547887,4,,Đường số 8,unclassified
172598070,4,,Nguyễn Tư Nghiêm,unclassified
172658766,4,,Thạnh Mỹ Lợi,unclassified
172658784,3,,,primary_link
174609559,4,,Lê Cơ,unclassified
174609560,4,,Đường số 2D,unclassified
174620023,4,,Tam Đa,unclassified
174620024,4,,Tam Đa,unclassified
174620025,4,,,unclassified
174620027,4,,,unclassified
174620028,4,,,unclassified
174620030,4,,,unclassified
174763920,4,,Thế Lữ,tertiary
174763926,4,,,tertiary
174763938,4,,,tertiary
174763939,4,,,tertiary
174763959,4,,Quốc lộ 13 cũ,tertiary
174763961,4,,,tertiary
179122337,4,,Hoàng Sa,tertiary
179122338,3,,Lê Văn Sỹ,secondary
179122343,3,,Nguyễn Hữu Cảnh,secondary
179122344,3,,Nguyễn Hữu Cảnh,secondary
179122345,2,80,Nguyễn Văn Linh,primary
179122349,4,,Nhánh cầu Tân Thuận 2,tertiary
179122357,3,,Nguyễn Hữu Cảnh,secondary
179122359,3,40,Nguyễn Văn Linh,primary_link
182599657,4,,Đường sô 38,unclassified
182599682,1,80,Cầu Cần Giuộc,trunk
182599700,4,,,tertiary_link
182599717,1,80,Cầu Cần Giuộc,trunk
182599762,4,,An Dương Vương,tertiary
182599793,4,,Võ Văn Kiệt,tertiary
182599806,1,80,Cầu Sập,trunk
182599829,4,,Quản Trọng Linh,tertiary
182599847,4,,,unclassified
182599849,4,,,unclassified
182599868,1,80,Nguyễn Văn Linh,trunk
182599869,1,80,Nguyễn Văn Linh,trunk
182599873,1,80,Nguyễn Văn Linh,trunk
182599878,4,,Quản Trọng Linh,tertiary
182599879,1,80,Nguyễn Văn Linh,trunk
182599905,1,80,Cầu Sập,trunk
185313546,4,,Lê Thị Hoa,tertiary
185313559,1,60,Quốc lộ 1,trunk
185313562,1,60,Cầu vượt Sóng Thần 1,trunk
185313565,1,60,Cầu vượt Linh Xuân,trunk
185313568,1,60,Cầu vượt Linh Xuân,trunk
185313571,1,60,Quốc lộ 1,trunk
185313578,1,60,Quốc lộ 1A,trunk
185313582,1,60,Quốc lộ 1,trunk
185313587,4,,Quốc lộ 1,tertiary
185313588,3,,Quốc lộ 1,secondary
185313598,4,,Bế Văn Đàn,unclassified
185313601,3,,,trunk_link
185313603,3,45,Cầu vượt Trạm 2,trunk_link
185313611,3,,,trunk_link
185313613,3,45,Cầu vượt Trạm 2,trunk_link
185313621,2,45,Cầu vượt Thủ Đức,primary
185313622,3,,Xa Lộ Hà Nội,trunk_link
185313624,3,45,Cầu vượt Trạm 2,trunk_link
185313625,3,,,trunk_link
185313629,3,,Đại lộ Độc Lập,secondary
185313631,3,,,primary_link
185313632,3,,,primary_link
185313636,3,,,trunk_link
185313637,3,,Quốc lộ 1,trunk_link
185313639,3,,Quốc lộ 1,trunk_link
185313642,3,,Đại lộ Độc Lập,secondary
185313648,3,,Quốc lộ 1,trunk_link
185313651,3,,Quốc lộ 1,trunk_link
185313653,3,,Quốc lộ 1,trunk_link
185313655,3,,Quốc lộ 1,trunk_link
186347711,4,,Nguyễn Du,tertiary
188114084,4,,Tôn Thất Thuyết,tertiary
188114155,3,,Tân Phú,primary_link
188114158,3,,Tôn Thất Thuyết,primary_link
188114185,4,,Trương Đình Hợi,tertiary
188114226,4,,Tân Vĩnh,unclassified
188114237,4,,Trương Đình Hợi,tertiary
188114258,4,,Trương Đình Hợi,tertiary
189017032,3,40,,primary_link
189017034,2,50,Võ Văn Kiệt,primary
189017038,3,,,secondary_link
189017041,3,40,,trunk_link
189017049,2,,Võ Văn Kiệt,primary
189017053,3,,Trần Hưng Ðạo,secondary
189017054,3,,Hải Thượng Lãn Ông,secondary
189017058,3,,,secondary
189017060,4,,Phú Hữu,tertiary
189017063,2,,Nguyễn Tri Phương,primary
189017068,3,,Trần Hưng Ðạo,secondary
189017070,1,60,Hầm sông Sài Gòn,trunk
189017071,3,,Võ Văn Kiệt,primary_link
189017073,2,,Hồng Bàng,primary
189017079,4,40,Bến Hàm Tử,tertiary
